"seq.number","seat","gene","allele","section","file","loaded","E.or.C","sex","group","wing.score","stock.num","temp.C","allele.num","gene.shrt","gene.allele"
19,1,"abl","abl[2]","noon.M","Wing_19.xlsm.xlsm","loaded","C","F","C.F",5,"8565",25,1,"abl","abl.1"
19,1,"abl","abl[2]","noon.M","Wing_19.xlsm.xlsm","loaded","C","F","C.F",5,"8565",25,1,"abl","abl.1"
19,1,"abl","abl[2]","noon.M","Wing_19.xlsm.xlsm","loaded","C","F","C.F",5,"8565",25,1,"abl","abl.1"
19,1,"abl","abl[2]","noon.M","Wing_19.xlsm.xlsm","loaded","C","F","C.F",5,"8565",25,1,"abl","abl.1"
19,1,"abl","abl[2]","noon.M","Wing_19.xlsm.xlsm","loaded","C","F","C.F",6,"8565",25,1,"abl","abl.1"
19,1,"abl","abl[2]","noon.M","Wing_19.xlsm.xlsm","loaded","C","F","C.F",7,"8565",25,1,"abl","abl.1"
19,1,"abl","abl[2]","noon.M","Wing_19.xlsm.xlsm","loaded","C","F","C.F",7,"8565",25,1,"abl","abl.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",4,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",5,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",5,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",6,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",6,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",6,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",6,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",7,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","M","E.M",8,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","M","C.M",4,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","M","C.M",5,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","M","C.M",5,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","M","C.M",6,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","M","C.M",7,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","M","C.M",7,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","M","C.M",8,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","F","E.F",2,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","F","E.F",3,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","F","E.F",3,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","F","E.F",4,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","F","E.F",4,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","F","E.F",5,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","F","E.F",6,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","E","F","E.F",6,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","F","C.F",2,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","F","C.F",2,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","F","C.F",3,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","F","C.F",4,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","F","C.F",5,"none",25,1,"dia","dia.1"
190,10,"diaphanous","dia[2]","noon.Th","Wing_190.xlsm","loaded","C","F","C.F",7,"none",25,1,"dia","dia.1"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","M","E.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","M","E.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","M","E.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","M","E.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","M","E.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","M","E.M",6,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","C","M","C.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","C","M","C.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","C","M","C.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","C","M","C.M",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",3,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",4,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",4,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",4,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",4,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",4,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",4,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","E","F","E.F",5,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","C","F","C.F",3,"9138",25,2,"dia","dia.2"
191,11,"diaphanous","dia[5]","noon.Th","Wing_191.xlsm","loaded","C","F","C.F",4,"9138",25,2,"dia","dia.2"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","M","E.M",8,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","M","E.M",8,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","M","E.M",8,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","M","E.M",8,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","M","E.M",8,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","M","E.M",8,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","M","E.M",8,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","M","C.M",7,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","M","C.M",7,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","M","C.M",7,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","M","C.M",7,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","M","C.M",7,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","M","C.M",7,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","M","C.M",7,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","F","E.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","F","E.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","F","E.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","F","E.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","F","E.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","F","E.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","F","E.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","E","F","E.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","F","C.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","F","C.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","F","C.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","F","C.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","F","C.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","F","C.F",5,"9175",25,3,"dia","dia.3"
192,12,"diaphanous","Df(2L)ED1317","noon.Th","Wing_192.xlsm","loaded","C","F","C.F",5,"9175",25,3,"dia","dia.3"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",2,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","M","E.M",2,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","M","C.M",6,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","M","C.M",6,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","M","C.M",6,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","M","C.M",7,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","M","C.M",7,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","E","F","E.F",2,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",1,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",2,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",2,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",2,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",3,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",4,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",4,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",5,"9108",25,1,"twn","twn.1"
193,13,"twinstar","tsr[N96A]","noon.Th","Wing_193.xlsm","loaded","C","F","C.F",5,"9108",25,1,"twn","twn.1"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","M","E.M",6,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","M","C.M",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","M","C.M",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","M","C.M",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","M","C.M",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","M","C.M",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",2,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",2,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",2,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","E","F","E.F",4,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",1,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",1,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",1,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",1,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",2,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",2,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",3,"12201",25,3,"twn","twn.3"
195,15,"twinstar","tsr[k05633]","noon.Th","Wing_195.xlsm","loaded","C","F","C.F",4,"12201",25,3,"twn","twn.3"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","M","E.M",7,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",5,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","M","C.M",6,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",2,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",2,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",2,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",3,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
196,16,"slingshot","slingshot[1-11]","noon.Th","Wing_196.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
